"id" "long" "lat" "order" "hole" "piece" "group" "name"
"0" 34.90499 66.5936501 173 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.45758 66.5422999 174 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.32131 66.6166601 175 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 34.44648 66.64395 176 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.8672999 66.69167 177 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.7052549 66.7863106 178 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.5877052 66.7779079 179 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.7001316 66.7269138 180 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.6570569 66.6924825 181 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.2679484 66.7850799 182 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.9500201 66.9087627 183 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.79105 67.0242301 184 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.8908046 67.0815419 185 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.5244775 67.100698 186 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.3790367 67.1564021 187 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.3119177 67.1330011 188 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.5144132 67.0712352 189 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.3128815 67.0846515 190 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.3998041 67.0591986 191 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.3751126 67.0394156 192 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.5149711 67.0157159 193 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.55979 67.07643 194 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.6144401 67.0622501 195 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.6367999 67.0134699 196 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.5570601 67.02861 197 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.64929 66.9636499 198 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.5696769 66.9778861 199 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.5823101 66.9491701 200 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.5330749 66.9496866 201 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.559851 66.910451 202 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.4862892 66.8841316 203 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.75502 66.83371 204 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.7084189 66.7862729 205 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.981843 66.7230931 206 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 32.89967 66.7079599 207 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.2602 66.6595799 208 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.3205101 66.63774 209 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.2821 66.6009801 210 FALSE "1" "0.1" "Северо-Западный федеральный округ"
"0" 33.5469901 66.5100401 211 FALSE "1" "0.1" "Северо-Западный федеральный округ"
